country,dose,unicef_region,iso3,vaccine,year,coverage,model,coverage_predicted,intercept,slope
Bangladesh,DTP1,ROSA,BGD,DTP1,2019,99,,99.21856335466312,2.794673238081865,0.10785647840670456
Bangladesh,DTP1,ROSA,BGD,DTP1,2018,99,,99.13034116487216,2.794673238081865,0.10785647840670456
Bangladesh,DTP1,ROSA,BGD,DTP1,2017,99,,99.03225606349712,2.794673238081865,0.10785647840670456
Bangladesh,DTP1,ROSA,BGD,DTP1,2016,99,,98.92322852687569,2.794673238081865,0.10785647840670456
Bangladesh,DTP1,ROSA,BGD,DTP1,2015,99,,98.80206636107816,2.794673238081865,0.10785647840670456
Bangladesh,DTP1,ROSA,BGD,DTP1,2014,99,,98.66745424778499,2.794673238081865,0.10785647840670456
Bangladesh,DTP1,ROSA,BGD,DTP1,2013,98,,98.51794263646146,2.794673238081865,0.10785647840670456
Bangladesh,DTP1,ROSA,BGD,DTP1,2012,97,,98.35193602464824,2.794673238081865,0.10785647840670456
Bangladesh,DTP1,ROSA,BGD,DTP1,2011,99,,98.16768069628057,2.794673238081865,0.10785647840670456
Bangladesh,DTP1,ROSA,BGD,DTP1,2010,98,,97.96325202323322,2.794673238081865,0.10785647840670456
Bangladesh,DTP1,ROSA,BGD,DTP1,2009,99,,97.73654147900224,2.794673238081865,0.10785647840670456
Bangladesh,DTP1,ROSA,BGD,DTP1,2008,99,,97.48524356688463,2.794673238081865,0.10785647840670456
Bangladesh,DTP1,ROSA,BGD,DTP1,2007,98,,97.2068429295355,2.794673238081865,0.10785647840670456
Bangladesh,DTP1,ROSA,BGD,DTP1,2006,97,,96.89860198362662,2.794673238081865,0.10785647840670456
Bangladesh,DTP1,ROSA,BGD,DTP1,2005,97,,96.55754951357426,2.794673238081865,0.10785647840670456
Bangladesh,DTP1,ROSA,BGD,DTP1,2004,99,,96.1804707626477,2.794673238081865,0.10785647840670456
Bangladesh,DTP1,ROSA,BGD,DTP1,2003,93,,95.76389967831389,2.794673238081865,0.10785647840670456
Bangladesh,DTP1,ROSA,BGD,DTP1,2002,95,,95.30411410059855,2.794673238081865,0.10785647840670456
Bangladesh,DTP1,ROSA,BGD,DTP1,2001,94,,94.79713482542851,2.794673238081865,0.10785647840670456
Bangladesh,DTP1,ROSA,BGD,DTP1,2000,92,,94.23872962546031,2.794673238081865,0.10785647840670456
Ethiopia,DTP1,ESAR,ETH,DTP1,2019,76,,80.54765978074326,0.09013040441906213,0.070039540484095
Ethiopia,DTP1,ESAR,ETH,DTP1,2018,77,,79.42672725579465,0.09013040441906213,0.070039540484095
Ethiopia,DTP1,ESAR,ETH,DTP1,2017,76,,78.25863644775485,0.09013040441906213,0.070039540484095
Ethiopia,DTP1,ESAR,ETH,DTP1,2016,75,,77.04339344877542,0.09013040441906213,0.070039540484095
Ethiopia,DTP1,ESAR,ETH,DTP1,2015,74,,75.78124518524373,0.09013040441906213,0.070039540484095
Ethiopia,DTP1,ESAR,ETH,DTP1,2014,73,,74.47269664741984,0.09013040441906213,0.070039540484095
Ethiopia,DTP1,ESAR,ETH,DTP1,2013,67,,73.11852625304152,0.09013040441906213,0.070039540484095
Ethiopia,DTP1,ESAR,ETH,DTP1,2012,74,,71.71979884910441,0.09013040441906213,0.070039540484095
Ethiopia,DTP1,ESAR,ETH,DTP1,2011,80,,70.27787585738986,0.09013040441906213,0.070039540484095
Ethiopia,DTP1,ESAR,ETH,DTP1,2010,77,,68.79442208750287,0.09013040441906213,0.070039540484095
Ethiopia,DTP1,ESAR,ETH,DTP1,2009,74,,67.27140877785132,0.09013040441906213,0.070039540484095
Ethiopia,DTP1,ESAR,ETH,DTP1,2008,71,,65.71111248108943,0.09013040441906213,0.070039540484095
Ethiopia,DTP1,ESAR,ETH,DTP1,2007,67,,64.11610948611784,0.09013040441906213,0.070039540484095
Ethiopia,DTP1,ESAR,ETH,DTP1,2006,64,,62.48926556280493,0.09013040441906213,0.070039540484095
Ethiopia,DTP1,ESAR,ETH,DTP1,2005,61,,60.83372092607758,0.09013040441906213,0.070039540484095
Ethiopia,DTP1,ESAR,ETH,DTP1,2004,58,,59.15287043970475,0.09013040441906213,0.070039540484095
Ethiopia,DTP1,ESAR,ETH,DTP1,2003,55,,57.45033921269078,0.09013040441906213,0.070039540484095
Ethiopia,DTP1,ESAR,ETH,DTP1,2002,52,,55.72995387753616,0.09013040441906213,0.070039540484095
Ethiopia,DTP1,ESAR,ETH,DTP1,2001,50,,53.99570997390124,0.09013040441906213,0.070039540484095
Ethiopia,DTP1,ESAR,ETH,DTP1,2000,47,,52.25173598729068,0.09013040441906213,0.070039540484095
India,DTP1,ROSA,IND,DTP1,2019,94,,93.24625105006635,0.9428921964333284,0.08853967933520318
India,DTP1,ROSA,IND,DTP1,2018,93,,92.66685533715122,0.9428921964333284,0.08853967933520318
India,DTP1,ROSA,IND,DTP1,2017,92,,92.04199606313782,0.9428921964333284,0.08853967933520318
India,DTP1,ROSA,IND,DTP1,2016,91,,91.3688516352333,0.9428921964333284,0.08853967933520318
India,DTP1,ROSA,IND,DTP1,2015,90,,90.64455537307204,0.9428921964333284,0.08853967933520318
India,DTP1,ROSA,IND,DTP1,2014,90,,89.86621986171144,0.9428921964333284,0.08853967933520318
India,DTP1,ROSA,IND,DTP1,2013,90,,89.03096598103389,0.9428921964333284,0.08853967933520318
India,DTP1,ROSA,IND,DTP1,2012,89,,88.135956890620193,0.9428921964333284,0.08853967933520318
India,DTP1,ROSA,IND,DTP1,2011,89,,87.1784371546176,0.9428921964333284,0.08853967933520318
India,DTP1,ROSA,IND,DTP1,2010,86,,86.15577706329222,0.9428921964333284,0.08853967933520318
India,DTP1,ROSA,IND,DTP1,2009,84,,85.06552204385407,0.9428921964333284,0.08853967933520318
India,DTP1,ROSA,IND,DTP1,2008,81,,83.90544685128182,0.9428921964333284,0.08853967933520318
India,DTP1,ROSA,IND,DTP1,2007,81,,82.67361399094165,0.9428921964333284,0.08853967933520318
India,DTP1,ROSA,IND,DTP1,2006,81,,81.36843555233246,0.9428921964333284,0.08853967933520318
India,DTP1,ROSA,IND,DTP1,2005,82,,79.98873733440499,0.9428921964333284,0.08853967933520318
India,DTP1,ROSA,IND,DTP1,2004,77,,78.53382382879968,0.9428921964333284,0.08853967933520318
India,DTP1,ROSA,IND,DTP1,2003,76,,77.00354231366607,0.9428921964333284,0.08853967933520318
India,DTP1,ROSA,IND,DTP1,2002,75,,75.39834401746464,0.9428921964333284,0.08853967933520318
India,DTP1,ROSA,IND,DTP1,2001,75,,73.71934006311345,0.9428921964333284,0.08853967933520318
India,DTP1,ROSA,IND,DTP1,2000,74,,71.96834972444697,0.9428921964333284,0.08853967933520318
Indonesia,DTP1,EAPR,IDN,DTP1,2019,90,,92.36379544806444,1.524614900038048,0.05095892022778877
Indonesia,DTP1,EAPR,IDN,DTP1,2018,90,,91.99652854824903,1.524614900038048,0.05095892022778877
Indonesia,DTP1,EAPR,IDN,DTP1,2017,90,,91.61320168342031,1.524614900038048,0.05095892022778877
Indonesia,DTP1,EAPR,IDN,DTP1,2016,90,,91.2132688910279,1.524614900038048,0.05095892022778877
Indonesia,DTP1,EAPR,IDN,DTP1,2015,90,,90.7961808731483,1.524614900038048,0.05095892022778877
Indonesia,DTP1,EAPR,IDN,DTP1,2014,93,,90.36138665715212,1.524614900038048,0.05095892022778877
Indonesia,DTP1,EAPR,IDN,DTP1,2013,97,,89.9083354292633,1.524614900038048,0.05095892022778877
Indonesia,DTP1,EAPR,IDN,DTP1,2012,90,,89.43647854695539,1.524614900038048,0.05095892022778877
Indonesia,DTP1,EAPR,IDN,DTP1,2011,88,,88.94527173507696,1.524614900038048,0.05095892022778877
Indonesia,DTP1,EAPR,IDN,DTP1,2010,89,,88.43417746932687,1.524614900038048,0.05095892022778877
Indonesia,DTP1,EAPR,IDN,DTP1,2009,88,,87.90266754919051,1.524614900038048,0.05095892022778877
Indonesia,DTP1,EAPR,IDN,DTP1,2008,88,,87.35022586069128,1.524614900038048,0.05095892022778877
Indonesia,DTP1,EAPR,IDN,DTP1,2007,85,,86.77635132729408,1.524614900038048,0.05095892022778877
Indonesia,DTP1,EAPR,IDN,DTP1,2006,86,,86.18056104501714,1.524614900038048,0.05095892022778877
Indonesia,DTP1,EAPR,IDN,DTP1,2005,85,,85.56239359526072,1.524614900038048,0.05095892022778877
Indonesia,DTP1,EAPR,IDN,DTP1,2004,84,,84.92141252605253,1.524614900038048,0.05095892022778877
Indonesia,DTP1,EAPR,IDN,DTP1,2003,84,,84.25720998935131,1.524614900038048,0.05095892022778877
Indonesia,DTP1,EAPR,IDN,DTP1,2002,83,,83.56941051875864,1.524614900038048,0.05095892022778877
Indonesia,DTP1,EAPR,IDN,DTP1,2001,82,,82.85767492849527,1.524614900038048,0.05095892022778877
Indonesia,DTP1,EAPR,IDN,DTP1,2000,84,,82.12170431083537,1.524614900038048,0.05095892022778877
Nigeria,DTP1,WCAR,NGA,DTP1,2019,72,,65.21739267611068,-0.2783176122767962,0.04773296485110788
Nigeria,DTP1,WCAR,NGA,DTP1,2018,69,,64.12688926541496,-0.2783176122767962,0.04773296485110788
Nigeria,DTP1,WCAR,NGA,DTP1,2017,65,,63.02158191142016,-0.2783176122767962,0.04773296485110788
Nigeria,DTP1,WCAR,NGA,DTP1,2016,62,,61.90245099212769,-0.2783176122767962,0.04773296485110788
Nigeria,DTP1,WCAR,NGA,DTP1,2015,49,,60.77053340990941,-0.2783176122767962,0.04773296485110788
Nigeria,DTP1,WCAR,NGA,DTP1,2014,48,,59.62691932410367,-0.2783176122767962,0.04773296485110788
Nigeria,DTP1,WCAR,NGA,DTP1,2013,49,,58.47274842888628,-0.2783176122767962,0.04773296485110788
Nigeria,DTP1,WCAR,NGA,DTP1,2012,51,,57.30920579803406,-0.2783176122767962,0.04773296485110788
Nigeria,DTP1,WCAR,NGA,DTP1,2011,56,,56.13751732448973,-0.2783176122767962,0.04773296485110788
Nigeria,DTP1,WCAR,NGA,DTP1,2010,60,,54.95894478869242,-0.2783176122767962,0.04773296485110788
Nigeria,DTP1,WCAR,NGA,DTP1,2009,73,,53.77478059532218,-0.2783176122767962,0.04773296485110788
Nigeria,DTP1,WCAR,NGA,DTP1,2008,63,,52.58634222329079,-0.2783176122767962,0.04773296485110788
Nigeria,DTP1,WCAR,NGA,DTP1,2007,52,,51.39496643837208,-0.2783176122767962,0.04773296485110788
Nigeria,DTP1,WCAR,NGA,DTP1,2006,49,,50.20200332169357,-0.2783176122767962,0.04773296485110788
Nigeria,DTP1,WCAR,NGA,DTP1,2005,48,,49.00881017031384,-0.2783176122767962,0.04773296485110788
Nigeria,DTP1,WCAR,NGA,DTP1,2004,46,,47.81674532821237,-0.2783176122767962,0.04773296485110788
Nigeria,DTP1,WCAR,NGA,DTP1,2003,45,,46.627162007167605,-0.2783176122767962,0.04773296485110788
Nigeria,DTP1,WCAR,NGA,DTP1,2002,43,,45.44140215716671,-0.2783176122767962,0.04773296485110788
Nigeria,DTP1,WCAR,NGA,DTP1,2001,42,,44.26079044517113,-0.2783176122767962,0.04773296485110788
Nigeria,DTP1,WCAR,NGA,DTP1,2000,42,,43.086628399278354,-0.2783176122767962,0.04773296485110788
Pakistan,DTP1,ROSA,PAK,DTP1,2019,90,,83.69716668512737,0.6901888922359635,0.049772490428744494
Pakistan,DTP1,ROSA,PAK,DTP1,2018,87,,83.00658068407755,0.6901888922359635,0.049772490428744494
Pakistan,DTP1,ROSA,PAK,DTP1,2017,83,,82.2929303732029,0.6901888922359635,0.049772490428744494
Pakistan,DTP1,ROSA,PAK,DTP1,2016,82,,81.55596920238656,0.6901888922359635,0.049772490428744494
Pakistan,DTP1,ROSA,PAK,DTP1,2015,82,,80.79549386067538,0.6901888922359635,0.049772490428744494
Pakistan,DTP1,ROSA,PAK,DTP1,2014,80,,80.0113479383616,0.6901888922359635,0.049772490428744494
Pakistan,DTP1,ROSA,PAK,DTP1,2013,78,,79.20342557093892,0.6901888922359635,0.049772490428744494
Pakistan,DTP1,ROSA,PAK,DTP1,2012,78,,78.37167503041114,0.6901888922359635,0.049772490428744494
Pakistan,DTP1,ROSA,PAK,DTP1,2011,77,,77.5161022266046,0.6901888922359635,0.049772490428744494
Pakistan,DTP1,ROSA,PAK,DTP1,2010,67,,76.63677407858204,0.6901888922359635,0.049772490428744494
Pakistan,DTP1,ROSA,PAK,DTP1,2009,67,,75.7338217140602,0.6901888922359635,0.049772490428744494
Pakistan,DTP1,ROSA,PAK,DTP1,2008,69,,74.80744345298461,0.6901888922359635,0.049772490428744494
Pakistan,DTP1,ROSA,PAK,DTP1,2007,70,,73.85790753019894,0.6901888922359635,0.049772490428744494
Pakistan,DTP1,ROSA,PAK,DTP1,2006,72,,72.88555451154991,0.6901888922359635,0.049772490428744494
Pakistan,DTP1,ROSA,PAK,DTP1,2005,73,,71.89079935787238,0.6901888922359635,0.049772490428744494
Pakistan,DTP1,ROSA,PAK,DTP1,2004,75,,70.87413309217426,0.6901888922359635,0.049772490428744494
Pakistan,DTP1,ROSA,PAK,DTP1,2003,74,,69.8361240270488,0.6901888922359635,0.049772490428744494
Pakistan,DTP1,ROSA,PAK,DTP1,2002,72,,68.77741851192795,0.6901888922359635,0.049772490428744494
Pakistan,DTP1,ROSA,PAK,DTP1,2001,71,,67.69874116328319,0.6901888922359635,0.049772490428744494
Pakistan,DTP1,ROSA,PAK,DTP1,2000,69,,66.60089454528418,0.6901888922359635,0.049772490428744494
Philippines,DTP1,EAPR,PHL,DTP1,2019,87,,87.3059200793053,2.3152703093240476,-0.020367777501801954
Philippines,DTP1,EAPR,PHL,DTP1,2018,87,,87.52993977356593,2.3152703093240476,-0.020367777501801954
Philippines,DTP1,EAPR,PHL,DTP1,2017,87,,87.75056074556358,2.3152703093240476,-0.020367777501801954
Philippines,DTP1,EAPR,PHL,DTP1,2016,87,,87.96781503287778,2.3152703093240476,-0.020367777501801954
Philippines,DTP1,EAPR,PHL,DTP1,2015,82,,88.18173507807154,2.3152703093240476,-0.020367777501801954
Philippines,DTP1,EAPR,PHL,DTP1,2014,86,,88.39235369748619,2.3152703093240476,-0.020367777501801954
Philippines,DTP1,EAPR,PHL,DTP1,2013,90,,88.59970405079206,2.3152703093240476,-0.020367777501801954
Philippines,DTP1,EAPR,PHL,DTP1,2012,94,,88.80381961130178,2.3152703093240476,-0.020367777501801954
Philippines,DTP1,EAPR,PHL,DTP1,2011,93,,89.00473413705177,2.3152703093240476,-0.020367777501801954
Philippines,DTP1,EAPR,PHL,DTP1,2010,92,,89.20248164265557,2.3152703093240476,-0.020367777501801954
Philippines,DTP1,EAPR,PHL,DTP1,2009,92,,89.39709637193228,2.3152703093240476,-0.020367777501801954
Philippines,DTP1,EAPR,PHL,DTP1,2008,91,,89.58861277131035,2.3152703093240476,-0.020367777501801954
Philippines,DTP1,EAPR,PHL,DTP1,2007,90,,89.77706546400735,2.3152703093240476,-0.020367777501801954
Philippines,DTP1,EAPR,PHL,DTP1,2006,90,,89.96248922498394,2.3152703093240476,-0.020367777501801954
Philippines,DTP1,EAPR,PHL,DTP1,2005,91,,90.14491895666987,2.3152703093240476,-0.020367777501801954
Philippines,DTP1,EAPR,PHL,DTP1,2004,92,,90.32438966545804,2.3152703093240476,-0.020367777501801954
Philippines,DTP1,EAPR,PHL,DTP1,2003,86,,90.50093643896233,2.3152703093240476,-0.020367777501801954
Philippines,DTP1,EAPR,PHL,DTP1,2002,84,,90.6745944240336,2.3152703093240476,-0.020367777501801954
Philippines,DTP1,EAPR,PHL,DTP1,2001,92,,90.84539880552705,2.3152703093240476,-0.020367777501801954
Philippines,DTP1,EAPR,PHL,DTP1,2000,92,,91.01338478581418,2.3152703093240476,-0.020367777501801954
Bangladesh,DTP3,ROSA,BGD,DTP3,2019,98,,97.9659127987301,1.8807001970234831,0.10494064337025286
Bangladesh,DTP3,ROSA,BGD,DTP3,2018,98,,97.74592490507075,1.8807001970234831,0.10494064337025286
Bangladesh,DTP3,ROSA,BGD,DTP3,2017,98,,97.50275165088638,1.8807001970234831,0.10494064337025286
Bangladesh,DTP3,ROSA,BGD,DTP3,2016,98,,97.23408681454764,1.8807001970234831,0.10494064337025286
Bangladesh,DTP3,ROSA,BGD,DTP3,2015,98,,96.93742572943572,1.8807001970234831,0.10494064337025286
Bangladesh,DTP3,ROSA,BGD,DTP3,2014,97,,96.61005525037743,1.8807001970234831,0.10494064337025286
Bangladesh,DTP3,ROSA,BGD,DTP3,2013,96,,96.24904494231875,1.8807001970234831,0.10494064337025286
Bangladesh,DTP3,ROSA,BGD,DTP3,2012,94,,95.85124002223621,1.8807001970234831,0.10494064337025286
Bangladesh,DTP3,ROSA,BGD,DTP3,2011,96,,95.41325669003416,1.8807001970234831,0.10494064337025286
Bangladesh,DTP3,ROSA,BGD,DTP3,2010,94,,94.9314805980456,1.8807001970234831,0.10494064337025286
Bangladesh,DTP3,ROSA,BGD,DTP3,2009,97,,94.40206932900762,1.8807001970234831,0.10494064337025286
Bangladesh,DTP3,ROSA,BGD,DTP3,2008,96,,93.82095987463481,1.8807001970234831,0.10494064337025286
Bangladesh,DTP3,ROSA,BGD,DTP3,2007,94,,93.1838822247006,1.8807001970234831,0.10494064337025286
Bangladesh,DTP3,ROSA,BGD,DTP3,2006,94,,92.48638028087512,1.8807001970234831,0.10494064337025286
Bangladesh,DTP3,ROSA,BGD,DTP3,2005,93,,91.72384138857362,1.8807001970234831,0.10494064337025286
Bangladesh,DTP3,ROSA,BGD,DTP3,2004,99,,90.89153581866434,1.8807001970234831,0.10494064337025286
Bangladesh,DTP3,ROSA,BGD,DTP3,2003,87,,89.98466751076568,1.8807001970234831,0.10494064337025286
Bangladesh,DTP3,ROSA,BGD,DTP3,2002,83,,88.99843728979381,1.8807001970234831,0.10494064337025286
Bangladesh,DTP3,ROSA,BGD,DTP3,2001,85,,87.92811956409516,1.8807001970234831,0.10494064337025286
Bangladesh,DTP3,ROSA,BGD,DTP3,2000,82,,86.76915318306054,1.8807001970234831,0.10494064337025286
Ethiopia,DTP3,ESAR,ETH,DTP3,2019,68,,72.47393377599968,-0.6861379030443039,0.08706481303724369
Ethiopia,DTP3,ESAR,ETH,DTP3,2018,67,,70.70353541952902,-0.6861379030443039,0.08706481303724369
Ethiopia,DTP3,ESAR,ETH,DTP3,2017,68,,68.86818264205155,-0.6861379030443039,0.08706481303724369
Ethiopia,DTP3,ESAR,ETH,DTP3,2016,66,,66.97156137993355,-0.6861379030443039,0.08706481303724369
Ethiopia,DTP3,ESAR,ETH,DTP3,2015,63,,65.0180860055228,-0.6861379030443039,0.08706481303724369
